"","user_id","score"
"104839",2993250,6
"104840",2993265,6
"104841",2993285,6
"104842",2993286,5
"104843",2993298,5
"104844",2993344,2
"104845",2993357,4
"104846",2993392,6
"104847",2993398,6
"104848",2993402,6
"104849",2993403,6
"104850",2993404,0
"104851",2993410,6
"104852",2993413,6
"104853",2993418,6
"104854",2993427,6
"104855",2993448,6
"104856",2993508,5
"104857",2993524,0
"104858",2993555,6
"104859",2993562,6
"104860",2993614,6
"104861",2993643,6
"104862",2993656,5
"104863",2993669,6
"104864",2993700,5
"104865",2993713,6
"104866",2993741,6
"104867",2993762,5
"104868",2993763,3
"104869",2993779,0
"104870",2993790,2
"104871",2993797,6
"104872",2993800,6
"104873",2993815,6
"104874",2993877,5
"104875",2993880,4
"104876",2993917,0
"104877",2993939,6
"104878",2993978,6
"104879",2994004,2
"104880",2994011,6
"104881",2994028,6
"104882",2994033,6
"104883",2994037,5
"104884",2994045,6
"104885",2994070,6
"104886",2994079,0
"104887",2994101,6
"104888",2994104,5
"104889",2994108,6
"104890",2994112,6
"104891",2994116,4
"104892",2994134,5
"104893",2994144,5
"104894",2994156,0
"104895",2994157,6
"104896",2994158,6
"104897",2994180,6
"104898",2994221,0
"104899",2994223,5
"104900",2994259,0
"104901",2994262,6
"104902",2994276,6
"104903",2994279,5
"104904",2994287,2
"104905",2994291,6
"104906",2994343,6
"104907",2994373,6
"104908",2994387,6
"104909",2994424,6
"104910",2994440,1
"104911",2994448,4
"104912",2994463,4
"104913",2994474,4
"104914",2994478,5
"104915",2994578,4
"104916",2994579,6
"104917",2994581,5
"104918",2994590,6
"104919",2994631,6
"104920",2994654,6
"104921",2994659,6
"104922",2994674,6
"104923",2994675,6
"104924",2994676,6
"104925",2994685,5
"104926",2994687,6
"104927",2994707,6
"104928",2994715,4
"104929",2994731,5
"104930",2994732,6
"104931",2994739,6
"104932",2994754,6
"104933",2994756,5
"104934",2994767,6
"104935",2994797,6
"104936",2994798,5
"104937",2994838,5
"104938",2994847,6
"104939",2994866,0
"104940",2994891,4
"104941",2994908,0
"104942",2994923,6
"104943",2994928,6
"104944",2994952,5
"104945",2994961,3
"104946",2994974,6
"104947",2994986,5
"104948",2994994,0
"104949",2995015,6
"104950",2995027,6
"104951",2995032,6
"104952",2995039,5
"104953",2995051,6
"104954",2995086,6
"104955",2995114,4
"104956",2995115,6
"104957",2995121,4
"104958",2995122,6
"104959",2995133,4
"104960",2995139,5
"104961",2995164,5
"104962",2995172,6
"104963",2995176,6
"104964",2995188,3
"104965",2995201,6
"104966",2995205,6
"104967",2995209,5
"104968",2995215,6
"104969",2995216,5
"104970",2995221,6
"104971",2995226,6
"104972",2995227,6
"104973",2995245,5
"104974",2995246,3
"104975",2995248,5
"104976",2995256,6
"104977",2995262,6
"104978",2995265,6
"104979",2995269,5
"104980",2995294,0
"104981",2995296,6
"104982",2995328,6
"104983",2995341,5
"104984",2995381,5
"104985",2995404,6
"104986",2995420,6
"104987",2995441,6
"104988",2995453,6
"104989",2995467,5
"104990",2995486,6
"104991",2995488,6
"104992",2995490,4
"104993",2995494,6
"104994",2995504,4
"104995",2995506,3
"104996",2995513,4
"104997",2995514,6
"104998",2995529,6
"104999",2995540,6
"105000",2995546,6
"105001",2995574,6
"105002",2995581,6
"105003",2995593,1
"105004",2995594,6
"105005",2995605,6
"105006",2995610,6
"105007",2995614,6
"105008",2995619,6
"105009",2995624,6
"105010",2995636,6
"105011",2995648,6
"105012",2995652,5
"105013",2995670,6
"105014",2995679,6
"105015",2995684,6
"105016",2995722,3
"105017",2995737,6
"105018",2995780,6
"105019",2995784,6
"105020",2995785,6
"105021",2995814,6
"105022",2995824,5
"105023",2995835,6
"105024",2995841,6
"105025",2995844,6
"105026",2995852,5
"105027",2995855,6
"105028",2995869,6
"105029",2995876,6
"105030",2995890,6
"105031",2995898,4
"105032",2995904,6
"105033",2995996,6
"105034",2996001,6
"105035",2996031,3
"105036",2996036,6
"105037",2996042,6
"105038",2996083,6
"105039",2996094,6
"105040",2996111,0
"105041",2996125,6
"105042",2996128,6
"105043",2996140,5
"105044",2996145,5
"105045",2996158,6
"105046",2996176,6
"105047",2996182,5
"105048",2996218,6
"105049",2996254,5
"105050",2996260,4
"105051",2996277,6
"105052",2996287,6
"105053",2996309,0
"105054",2996325,5
"105055",2996328,0
"105056",2996353,6
"105057",2996379,6
"105058",2996381,5
"105059",2996414,6
"105060",2996430,6
"105061",2996440,6
"105062",2996446,2
"105063",2996479,0
"105064",2996512,6
"105065",2996523,5
"105066",2996539,5
"105067",2996540,6
"105068",2996551,6
"105069",2996564,3
"105070",2996569,5
"105071",2996572,6
"105072",2996575,6
"105073",2996586,1
"105074",2996599,6
"105075",2996601,6
"105076",2996606,6
"105077",2996609,5
"105078",2996626,6
"105079",2996634,6
"105080",2996635,6
"105081",2996672,0
"105082",2996676,6
"105083",2996691,6
"105084",2996720,6
"105085",2996730,6
"105086",2996741,6
"105087",2996775,6
"105088",2996789,6
"105089",2996793,0
"105090",2996799,4
"105091",2996835,6
"105092",2996836,6
"105093",2996910,5
"105094",2996911,6
"105095",2996916,5
"105096",2996924,3
"105097",2996952,6
"105098",2996958,4
"105099",2996964,6
"105100",2996968,6
"105101",2996975,5
"105102",2996979,5
"105103",2996983,4
"105104",2996985,3
"105105",2996990,6
"105106",2996996,5
"105107",2997008,6
"105108",2997011,6
"105109",2997024,6
"105110",2997067,6
"105111",2997068,6
"105112",2997071,6
"105113",2997072,6
"105114",2997079,3
"105115",2997107,0
"105116",2997141,2
"105117",2997150,6
"105118",2997152,6
"105119",2997155,4
"105120",2997156,5
"105121",2997162,6
"105122",2997163,6
"105123",2997166,5
"105124",2997171,6
"105125",2997204,0
"105126",2997221,4
"105127",2997293,6
"105128",2997296,6
"105129",2997298,6
"105130",2997305,6
"105131",2997316,6
"105132",2997326,6
"105133",2997376,6
"105134",2997390,5
"105135",2997394,6
"105136",2997409,6
"105137",2997424,4
"105138",2997434,6
"105139",2997446,5
"105140",2997450,6
"105141",2997456,2
"105142",2997489,6
"105143",2997494,0
"105144",2997500,4
"105145",2997501,5
"105146",2997514,6
"105147",2997516,5
"105148",2997517,5
"105149",2997521,0
"105150",2997569,6
"105151",2997585,6
"105152",2997588,5
"105153",2997600,5
"105154",2997606,5
"105155",2997651,2
"105156",2997654,4
"105157",2997662,5
"105158",2997670,6
"105159",2997693,6
"105160",2997703,6
"105161",2997704,5
"105162",2997738,4
"105163",2997776,6
"105164",2997785,6
"105165",2997813,6
"105166",2997820,1
"105167",2997821,3
"105168",2997822,6
"105169",2997824,6
"105170",2997826,6
"105171",2997834,6
"105172",2997871,6
"105173",2997907,6
"105174",2997932,6
"105175",2998013,6
"105176",2998017,6
"105177",2998037,6
"105178",2998044,6
"105179",2998064,6
"105180",2998066,3
"105181",2998067,6
"105182",2998090,5
"105183",2998092,6
"105184",2998093,6
"105185",2998110,6
"105186",2998120,5
"105187",2998139,5
"105188",2998147,6
"105189",2998162,6
"105190",2998173,6
"105191",2998189,6
"105192",2998208,6
"105193",2998237,6
"105194",2998239,5
"105195",2998245,5
"105196",2998248,6
"105197",2998266,6
"105198",2998313,5
"105199",2998324,4
"105200",2998336,6
"105201",2998358,6
"105202",2998359,6
"105203",2998362,5
"105204",2998373,6
"105205",2998409,0
"105206",2998429,3
"105207",2998434,6
"105208",2998435,6
"105209",2998440,6
"105210",2998482,3
"105211",2998491,6
"105212",2998517,6
"105213",2998522,5
"105214",2998534,6
"105215",2998537,5
"105216",2998544,6
"105217",2998546,1
"105218",2998549,4
"105219",2998552,6
"105220",2998562,6
"105221",2998564,5
"105222",2998567,6
"105223",2998583,5
"105224",2998590,5
"105225",2998597,6
"105226",2998619,3
"105227",2998637,5
"105228",2998652,5
"105229",2998670,6
"105230",2998674,5
"105231",2998693,4
"105232",2998698,5
"105233",2998707,6
"105234",2998731,6
"105235",2998737,6
"105236",2998750,6
"105237",2998767,5
"105238",2998770,5
"105239",2998781,6
"105240",2998808,6
"105241",2998839,6
"105242",2998855,6
"105243",2998861,5
"105244",2998878,6
"105245",2998893,0
"105246",2998911,6
"105247",2998912,6
"105248",2998920,5
"105249",2998928,6
"105250",2998929,6
"105251",2998931,5
"105252",2998978,6
"105253",2998983,6
"105254",2999000,6
"105255",2999001,6
"105256",2999002,6
"105257",2999003,6
"105258",2999010,6
"105259",2999034,5
"105260",2999070,6
"105261",2999133,5
"105262",2999151,4
"105263",2999156,6
"105264",2999176,6
"105265",2999178,6
"105266",2999187,6
"105267",2999188,2
"105268",2999198,6
"105269",2999205,6
"105270",2999212,5
"105271",2999221,5
"105272",2999227,6
"105273",2999256,1
"105274",2999259,6
"105275",2999321,2
"105276",2999324,6
"105277",2999384,6
"105278",2999400,6
"105279",2999411,6
"105280",2999455,6
"105281",2999470,5
"105282",2999478,6
"105283",2999485,2
"105284",2999492,2
"105285",2999493,5
"105286",2999498,6
"105287",2999510,6
"105288",2999520,6
"105289",2999544,6
"105290",2999589,6
"105291",2999599,6
"105292",2999604,6
"105293",2999605,6
"105294",2999616,6
"105295",2999621,6
"105296",2999630,6
"105297",2999631,5
"105298",2999635,6
"105299",2999645,6
"105300",2999679,6
"105301",2999682,5
"105302",2999726,6
"105303",2999727,6
"105304",2999738,1
"105305",2999781,6
"105306",2999785,6
"105307",2999796,0
"105308",2999797,5
"105309",2999806,4
"105310",2999833,0
"105311",2999839,6
"105312",2999851,6
"105313",2999855,3
"105314",2999864,6
"105315",2999885,1
"105316",2999893,6
"105317",2999911,6
"105318",2999925,5
"105319",2999926,5
"105320",2999928,5
"105321",2999932,6
"105322",2999933,5
"105323",2999934,6
"105324",2999964,6
"105325",2999996,6
"105326",3000027,5
"105327",3000050,6
"105328",3000068,4
"105329",3000075,3
"105330",3000089,5
"105331",3000107,5
"105332",3000110,6
"105333",3000114,3
"105334",3000115,6
"105335",3000116,6
"105336",3000124,0
"105337",3000130,6
"105338",3000143,6
"105339",3000159,5
"105340",3000165,4
"105341",3000211,6
"105342",3000252,6
"105343",3000259,4
"105344",3000304,2
"105345",3000324,6
"105346",3000335,1
"105347",3000388,6
"105348",3000405,6
"105349",3000417,6
"105350",3000427,6
"105351",3000458,6
"105352",3000500,6
"105353",3000545,0
"105354",3000546,6
"105355",3000578,5
"105356",3000607,4
"105357",3000608,6
"105358",3000613,6
"105359",3000637,6
"105360",3000655,6
"105361",3000679,0
"105362",3000694,0
"105363",3000700,6
"105364",3000738,6
"105365",3000739,6
"105366",3000760,5
"105367",3000762,6
"105368",3000767,4
"105369",3000773,6
"105370",3000775,5
"105371",3000813,6
"105372",3000821,2
"105373",3000828,6
"105374",3000854,6
"105375",3000889,5
"105376",3000906,6
"105377",3000909,6
"105378",3000912,0
"105379",3000917,5
"105380",3000920,6
"105381",3000926,6
"105382",3000949,5
"105383",3000955,5
"105384",3000956,5
"105385",3000965,6
"105386",3000969,6
"105387",3001007,6
"105388",3001013,5
"105389",3001018,6
"105390",3001022,6
"105391",3001029,5
"105392",3001039,6
"105393",3001048,6
"105394",3001050,6
"105395",3001057,5
"105396",3001062,0
"105397",3001071,6
"105398",3001096,6
"105399",3001101,6
"105400",3001120,6
"105401",3001123,5
"105402",3001170,6
"105403",3001175,5
"105404",3001208,4
"105405",3001210,4
"105406",3001215,5
"105407",3001243,5
"105408",3001250,6
"105409",3001266,5
"105410",3001283,6
"105411",3001286,6
"105412",3001297,6
"105413",3001304,4
"105414",3001312,0
"105415",3001313,6
"105416",3001318,6
"105417",3001327,6
"105418",3001345,6
"105419",3001371,0
"105420",3001399,3
"105421",3001414,6
"105422",3001476,6
"105423",3001488,6
"105424",3001491,6
"105425",3001503,6
"105426",3001524,6
"105427",3001578,6
"105428",3001660,6
"105429",3001677,1
"105430",3001700,6
"105431",3001720,6
"105432",3001749,4
"105433",3001754,6
"105434",3001781,6
"105435",3001789,5
"105436",3001818,6
"105437",3001820,6
"105438",3001844,5
"105439",3001867,2
"105440",3001870,2
"105441",3001893,6
"105442",3001909,6
"105443",3001926,6
"105444",3001946,6
"105445",3001982,6
"105446",3002011,6
"105447",3002026,6
"105448",3002071,6
"105449",3002075,6
"105450",3002077,6
"105451",3002093,6
"105452",3002095,1
"105453",3002133,5
"105454",3002146,5
"105455",3002166,6
"105456",3002216,4
"105457",3002234,6
"105458",3002238,6
"105459",3002240,5
"105460",3002241,6
"105461",3002310,5
"105462",3002322,5
"105463",3002326,5
"105464",3002328,6
"105465",3002344,6
"105466",3002347,6
"105467",3002348,5
"105468",3002350,1
"105469",3002359,6
"105470",3002365,6
"105471",3002369,6
"105472",3002377,5
"105473",3002386,6
"105474",3002396,6
"105475",3002425,6
"105476",3002434,6
"105477",3002465,4
"105478",3002496,6
"105479",3002540,4
"105480",3002562,6
"105481",3002563,5
"105482",3002568,0
"105483",3002656,6
"105484",3002659,3
"105485",3002661,5
"105486",3002688,6
"105487",3002735,6
"105488",3002736,2
"105489",3002751,6
"105490",3002770,6
"105491",3002774,3
"105492",3002785,6
"105493",3002793,6
"105494",3002817,6
"105495",3002829,2
"105496",3002847,6
"105497",3002851,6
"105498",3002880,6
"105499",3002898,4
"105500",3002927,6
"105501",3002932,6
"105502",3002944,3
"105503",3002961,4
"105504",3003011,6
"105505",3003037,6
"105506",3003056,5
"105507",3003065,6
"105508",3003066,5
"105509",3003067,4
"105510",3003068,6
"105511",3003069,6
"105512",3003072,5
"105513",3003086,5
"105514",3003089,6
"105515",3003100,5
"105516",3003124,6
"105517",3003128,6
"105518",3003157,6
"105519",3003202,6
"105520",3003222,6
"105521",3003223,5
"105522",3003240,6
"105523",3003250,4
"105524",3003268,6
"105525",3003272,6
"105526",3003273,6
"105527",3003303,6
"105528",3003311,5
"105529",3003335,6
"105530",3003341,6
"105531",3003348,4
"105532",3003395,0
"105533",3003402,4
"105534",3003404,5
"105535",3003406,6
"105536",3003407,4
"105537",3003424,6
"105538",3003426,1
"105539",3003434,4
"105540",3003444,6
"105541",3003447,0
"105542",3003465,6
"105543",3003518,5
"105544",3003524,5
"105545",3003532,6
"105546",3003545,5
"105547",3003562,2
"105548",3003581,6
"105549",3003613,2
"105550",3003628,6
"105551",3003633,3
"105552",3003638,5
"105553",3003643,2
"105554",3003644,5
"105555",3003652,6
"105556",3003680,6
"105557",3003691,6
"105558",3003698,6
"105559",3003724,3
"105560",3003733,6
"105561",3003753,6
"105562",3003760,5
"105563",3003772,4
"105564",3003776,6
"105565",3003777,5
"105566",3003785,4
"105567",3003797,1
"105568",3003798,6
"105569",3003804,6
"105570",3003811,6
"105571",3003822,0
"105572",3003840,6
"105573",3003843,4
"105574",3003895,6
"105575",3003911,6
"105576",3003918,6
"105577",3003934,6
"105578",3003948,6
"105579",3003958,5
"105580",3003972,5
"105581",3003975,6
"105582",3003979,0
"105583",3003986,0
"105584",3003995,6
"105585",3004000,5
"105586",3004001,4
"105587",3004031,4
"105588",3004033,4
"105589",3004051,2
"105590",3004064,6
"105591",3004077,6
"105592",3004081,6
"105593",3004090,6
"105594",3004149,6
"105595",3004154,6
"105596",3004167,6
"105597",3004180,6
"105598",3004223,6
"105599",3004244,6
"105600",3004287,6
"105601",3004292,6
"105602",3004299,5
"105603",3004309,5
"105604",3004312,6
"105605",3004313,5
"105606",3004344,0
"105607",3004352,0
"105608",3004377,5
"105609",3004385,6
"105610",3004387,6
"105611",3004409,6
"105612",3004411,6
"105613",3004433,6
"105614",3004451,6
"105615",3004455,6
"105616",3004478,6
"105617",3004485,6
"105618",3004518,6
"105619",3004545,5
"105620",3004554,6
"105621",3004556,5
"105622",3004600,6
"105623",3004604,6
"105624",3004651,6
"105625",3004656,1
"105626",3004699,6
"105627",3004708,2
"105628",3004721,3
"105629",3004729,6
"105630",3004742,0
"105631",3004744,6
"105632",3004810,6
"105633",3004831,4
"105634",3004858,6
"105635",3004867,6
"105636",3004877,4
"105637",3004910,6
"105638",3004918,6
"105639",3004921,5
"105640",3004934,3
"105641",3004960,6
"105642",3005018,6
"105643",3005024,6
"105644",3005025,4
"105645",3005026,3
"105646",3005028,4
"105647",3005030,6
"105648",3005031,6
"105649",3005040,6
"105650",3005050,6
"105651",3005064,3
"105652",3005072,6
"105653",3005080,3
"105654",3005086,6
"105655",3005092,2
"105656",3005095,6
"105657",3005139,5
"105658",3005187,6
"105659",3005197,5
"105660",3005206,6
"105661",3005263,0
"105662",3005280,6
"105663",3005313,6
"105664",3005318,6
"105665",3005344,5
"105666",3005371,6
"105667",3005377,6
"105668",3005404,6
"105669",3005416,6
"105670",3005418,5
"105671",3005425,6
"105672",3005429,5
"105673",3005454,5
"105674",3005455,0
"105675",3005459,1
"105676",3005472,0
"105677",3005476,6
"105678",3005519,1
"105679",3005529,0
"105680",3005530,6
"105681",3005537,6
"105682",3005540,6
"105683",3005543,6
"105684",3005555,6
"105685",3005556,6
"105686",3005559,6
"105687",3005580,6
"105688",3005588,4
"105689",3005591,6
"105690",3005674,6
"105691",3005686,6
"105692",3005692,5
"105693",3005712,5
"105694",3005735,6
"105695",3005748,6
"105696",3005753,6
"105697",3005762,2
"105698",3005771,6
"105699",3005781,6
"105700",3005789,0
"105701",3005810,6
"105702",3005811,6
"105703",3005843,6
"105704",3005908,6
"105705",3005936,6
"105706",3005947,5
"105707",3005969,6
"105708",3006000,6
"105709",3006002,6
"105710",3006007,6
"105711",3006012,6
"105712",3006019,6
"105713",3006046,6
"105714",3006051,5
"105715",3006057,6
"105716",3006066,5
"105717",3006080,4
"105718",3006089,1
"105719",3006178,5
"105720",3006189,5
"105721",3006210,6
"105722",3006230,0
"105723",3006236,6
"105724",3006241,6
"105725",3006243,4
"105726",3006292,6
"105727",3006298,6
"105728",3006339,0
"105729",3006363,6
"105730",3006394,6
"105731",3006396,4
"105732",3006407,6
"105733",3006548,6
"105734",3006557,6
"105735",3006586,5
"105736",3006613,6
"105737",3006638,6
"105738",3006653,6
"105739",3006665,0
"105740",3006666,6
"105741",3006702,6
"105742",3006712,6
"105743",3006724,6
"105744",3006735,6
"105745",3006757,5
"105746",3006811,6
"105747",3006859,6
"105748",3006891,6
"105749",3006919,3
"105750",3006947,6
"105751",3006954,6
"105752",3006962,6
"105753",3006992,2
"105754",3006997,6
"105755",3007007,6
"105756",3007026,6
"105757",3007089,6
"105758",3007140,6
"105759",3007168,5
"105760",3007173,6
"105761",3007212,6
"105762",3007228,5
"105763",3007244,6
"105764",3007276,4
"105765",3007307,6
"105766",3007334,5
"105767",3007346,2
"105768",3007372,5
"105769",3007376,3
"105770",3007400,6
"105771",3007416,6
"105772",3007432,6
"105773",3007461,6
"105774",3007468,4
"105775",3007485,6
"105776",3007489,6
"105777",3007523,6
"105778",3007555,6
"105779",3007567,6
"105780",3007601,6
"105781",3007602,3
"105782",3007609,6
"105783",3007628,6
"105784",3007644,0
"105785",3007653,6
"105786",3007686,6
"105787",3007703,5
"105788",3007723,4
"105789",3007730,6
"105790",3007735,4
"105791",3007747,2
"105792",3007748,6
"105793",3007765,6
"105794",3007766,6
"105795",3007774,6
"105796",3007775,6
"105797",3007787,6
"105798",3007812,6
"105799",3007817,6
"105800",3007824,6
"105801",3007842,4
"105802",3007880,6
"105803",3007913,6
"105804",3007930,6
"105805",3007948,6
"105806",3007975,6
"105807",3007976,5
"105808",3007978,6
"105809",3007984,6
"105810",3007990,6
"105811",3007994,6
"105812",3007998,5
"105813",3008027,6
"105814",3008039,6
"105815",3008051,6
"105816",3008101,6
"105817",3008121,1
"105818",3008135,6
"105819",3008150,6
"105820",3008152,5
"105821",3008160,0
"105822",3008163,6
"105823",3008164,6
"105824",3008169,6
"105825",3008179,6
"105826",3008196,6
"105827",3008202,6
"105828",3008210,4
"105829",3008224,4
"105830",3008234,3
"105831",3008260,6
"105832",3008286,5
"105833",3008320,6
"105834",3008359,6
"105835",3008408,4
"105836",3008427,5
"105837",3008464,6
"105838",3008485,4
"105839",3008488,3
"105840",3008492,6
"105841",3008507,6
"105842",3008564,6
"105843",3008610,6
"105844",3008622,6
"105845",3008626,5
"105846",3008632,3
"105847",3008641,5
"105848",3008660,1
"105849",3008710,6
"105850",3008739,4
"105851",3008741,6
"105852",3008763,6
"105853",3008781,4
"105854",3008784,3
"105855",3008798,6
"105856",3008803,6
"105857",3008805,5
"105858",3008813,6
"105859",3008830,6
"105860",3008882,5
"105861",3008938,0
"105862",3008983,6
"105863",3008987,6
"105864",3008991,0
"105865",3008992,5
"105866",3008994,2
"105867",3009011,5
"105868",3009015,6
"105869",3009019,6
"105870",3009031,5
"105871",3009039,6
"105872",3009052,6
"105873",3009056,6
"105874",3009089,0
"105875",3009129,6
"105876",3009137,6
"105877",3009170,2
"105878",3009201,6
"105879",3009215,6
"105880",3009231,1
"105881",3009234,6
"105882",3009236,5
"105883",3009263,6
"105884",3009303,0
"105885",3009307,6
"105886",3009333,6
"105887",3009336,6
"105888",3009381,6
"105889",3009382,1
"105890",3009398,6
"105891",3009433,6
"105892",3009510,0
"105893",3009551,5
"105894",3009565,6
"105895",3009567,6
"105896",3009603,6
"105897",3009614,4
"105898",3009657,6
"105899",3009659,6
"105900",3009670,6
"105901",3009686,6
"105902",3009708,6
"105903",3009721,6
"105904",3009742,6
"105905",3009744,2
"105906",3009749,6
"105907",3009777,6
"105908",3009779,6
"105909",3009810,5
"105910",3009813,6
"105911",3009815,6
"105912",3009826,6
"105913",3009847,6
"105914",3009877,3
"105915",3009889,5
"105916",3009900,5
"105917",3009904,5
"105918",3009913,6
"105919",3009962,6
"105920",3009986,6
"105921",3010000,6
"105922",3010010,6
"105923",3010018,5
"105924",3010026,6
"105925",3010030,5
"105926",3010032,4
"105927",3010036,6
"105928",3010069,6
"105929",3010098,6
"105930",3010121,6
"105931",3010139,6
"105932",3010147,6
"105933",3010154,6
"105934",3010196,5
"105935",3010225,6
"105936",3010236,6
"105937",3010260,6
"105938",3010284,6
"105939",3010289,6
"105940",3010301,5
"105941",3010306,6
"105942",3010325,6
"105943",3010367,5
"105944",3010374,3
"105945",3010378,4
"105946",3010382,6
"105947",3010392,6
"105948",3010405,6
"105949",3010420,6
"105950",3010428,6
"105951",3010472,1
"105952",3010561,3
"105953",3010672,6
"105954",3010689,6
"105955",3010692,6
"105956",3010693,6
"105957",3010753,5
"105958",3010813,6
"105959",3010817,6
"105960",3010825,3
"105961",3010836,6
"105962",3010839,6
"105963",3010857,5
"105964",3010874,6
"105965",3010876,1
"105966",3010885,6
"105967",3010893,6
"105968",3010915,6
"105969",3010927,4
"105970",3010930,6
"105971",3010931,6
"105972",3010948,5
"105973",3010971,6
"105974",3011017,6
"105975",3011034,4
"105976",3011045,5
"105977",3011095,6
"105978",3011114,0
"105979",3011124,6
"105980",3011125,6
"105981",3011129,6
"105982",3011132,6
"105983",3011135,6
"105984",3011136,6
"105985",3011144,5
"105986",3011149,5
"105987",3011155,5
"105988",3011165,5
"105989",3011218,6
"105990",3011232,5
"105991",3011233,6
"105992",3011239,6
"105993",3011252,4
"105994",3011258,3
"105995",3011276,4
"105996",3011278,5
"105997",3011281,4
"105998",3011283,6
"105999",3011286,6
"106000",3011336,6
"106001",3011357,6
"106002",3011402,5
"106003",3011421,6
"106004",3011428,6
"106005",3011444,4
"106006",3011482,6
"106007",3011497,0
"106008",3011513,0
"106009",3011540,4
"106010",3011551,3
"106011",3011557,6
"106012",3011618,6
"106013",3011637,6
"106014",3011638,6
"106015",3011648,6
"106016",3011670,6
"106017",3011675,5
"106018",3011678,6
"106019",3011685,3
"106020",3011717,6
"106021",3011730,5
"106022",3011733,5
"106023",3011757,6
"106024",3011759,6
"106025",3011761,5
"106026",3011777,5
"106027",3011782,4
"106028",3011804,3
"106029",3011839,5
"106030",3011841,6
"106031",3011847,6
"106032",3011857,4
"106033",3011896,1
"106034",3011929,6
"106035",3011941,6
"106036",3011942,6
"106037",3011943,5
"106038",3011960,6
"106039",3011964,5
"106040",3011971,5
"106041",3011984,6
"106042",3012070,6
"106043",3012071,6
"106044",3012081,6
"106045",3012093,2
"106046",3012094,6
"106047",3012095,6
"106048",3012115,4
"106049",3012141,5
"106050",3012155,6
"106051",3012165,2
"106052",3012175,5
"106053",3012179,6
"106054",3012188,0
"106055",3012195,4
"106056",3012203,6
"106057",3012207,6
"106058",3012220,6
"106059",3012228,1
"106060",3012233,6
"106061",3012237,6
"106062",3012291,5
"106063",3012304,6
"106064",3012324,6
"106065",3012345,6
"106066",3012357,6
"106067",3012367,6
"106068",3012374,6
"106069",3012424,5
"106070",3012433,6
"106071",3012438,0
"106072",3012453,5
"106073",3012462,6
"106074",3012467,6
"106075",3012470,6
"106076",3012519,6
"106077",3012525,6
"106078",3012527,6
"106079",3012535,6
"106080",3012549,4
"106081",3012573,5
"106082",3012588,6
"106083",3012589,6
"106084",3012592,0
"106085",3012610,6
"106086",3012631,6
"106087",3012671,5
"106088",3012672,4
"106089",3012704,5
"106090",3012720,6
"106091",3012738,5
"106092",3012756,4
"106093",3012767,5
"106094",3012768,6
"106095",3012776,4
"106096",3012778,4
"106097",3012799,6
"106098",3012800,6
"106099",3012873,6
"106100",3012898,5
"106101",3012971,6
"106102",3012978,4
"106103",3012989,4
"106104",3012999,5
"106105",3013016,6
"106106",3013044,6
"106107",3013076,6
"106108",3013077,0
"106109",3013082,6
"106110",3013088,6
"106111",3013120,5
"106112",3013130,0
"106113",3013141,6
"106114",3013157,6
"106115",3013161,6
"106116",3013164,5
"106117",3013166,6
"106118",3013178,6
"106119",3013185,6
"106120",3013196,6
"106121",3013197,6
"106122",3013200,6
"106123",3013252,6
"106124",3013257,1
"106125",3013268,6
"106126",3013290,6
"106127",3013292,6
"106128",3013299,6
"106129",3013309,5
"106130",3013311,5
"106131",3013329,6
"106132",3013333,6
"106133",3013336,6
"106134",3013350,6
"106135",3013367,5
"106136",3013378,6
"106137",3013380,6
"106138",3013447,5
"106139",3013481,6
"106140",3013488,6
"106141",3013514,6
"106142",3013521,6
"106143",3013530,1
"106144",3013550,5
"106145",3013572,1
"106146",3013629,6
"106147",3013632,6
"106148",3013654,6
"106149",3013662,6
"106150",3013673,6
"106151",3013692,5
"106152",3013698,6
"106153",3013703,4
"106154",3013708,6
"106155",3013724,6
"106156",3013740,6
"106157",3013742,5
"106158",3013752,5
"106159",3013761,6
"106160",3013765,5
"106161",3013768,5
"106162",3013782,3
"106163",3013784,6
"106164",3013792,5
"106165",3013801,5
"106166",3013802,3
"106167",3013819,6
"106168",3013826,6
"106169",3013829,6
"106170",3013830,0
"106171",3013844,3
"106172",3013859,6
"106173",3013913,6
"106174",3013924,6
"106175",3013937,5
"106176",3013949,5
"106177",3013985,0
"106178",3013999,6
"106179",3014002,6
"106180",3014005,6
"106181",3014008,4
"106182",3014009,5
"106183",3014019,6
"106184",3014044,6
"106185",3014045,5
"106186",3014099,6
"106187",3014107,6
"106188",3014114,5
"106189",3014132,6
"106190",3014144,5
"106191",3014157,5
"106192",3014164,6
"106193",3014221,6
"106194",3014225,5
"106195",3014237,4
"106196",3014245,6
"106197",3014253,6
"106198",3014276,5
"106199",3014289,6
"106200",3014293,6
"106201",3014330,6
"106202",3014337,6
"106203",3014345,5
"106204",3014365,6
"106205",3014370,4
"106206",3014386,5
"106207",3014388,4
"106208",3014389,6
"106209",3014392,6
"106210",3014409,6
"106211",3014422,6
"106212",3014432,1
"106213",3014461,6
"106214",3014469,3
"106215",3014474,6
"106216",3014494,3
"106217",3014503,6
"106218",3014507,1
"106219",3014520,6
"106220",3014523,6
"106221",3014535,6
"106222",3014544,6
"106223",3014579,0
"106224",3014586,0
"106225",3014588,4
"106226",3014622,4
"106227",3014627,1
"106228",3014666,6
"106229",3014676,6
"106230",3014681,1
"106231",3014685,6
"106232",3014701,5
"106233",3014723,4
"106234",3014738,6
"106235",3014756,4
"106236",3014765,5
"106237",3014783,4
