"","ran.mdt.5","ran.mdt.6","ran.mdt.29","ran.mpt.5","ran.mpt.6","ran.mpt.29","ran.cabat.5","ran.cabat.6","ran.cabat.29"
"88",0.401552766630018,0.41009946279639,0.239808529410174,0.55632776189824,0.607647389000128,0.289369044246625,0.323844038742206,0.29590683805992,0.0919825929102017
"89",0.0547497149066537,0.413792240950508,0.362491815588121,0.0410115363849846,0.630793724460785,0.494937372516394,-0.131605257493903,0.365779490521402,0.237810721535109
"90",0.337662915108964,0.0644572213432302,0.359694523259891,0.476877090066207,-0.0101967184573463,0.506042512871171,0.285451909235505,-0.171402069619167,0.245169670428464
"91",0.368465881040052,0.315644862873104,0.306396615827011,0.446712530157011,0.412629376140459,0.42142397727586,0.221006948590431,0.23007805472947,0.173154463489679
"92",0.412778493344794,0.325538994311456,0.228696021472496,0.619201129213452,0.389463768370228,0.270407753703678,0.305742407592423,0.210223842641025,0.073751169188595
"93",0.308676527296607,0.486218225062082,0.291884965131476,0.415361762957554,0.509607278915525,0.413706501540864,0.21086561595387,0.240939132838916,0.169637979715884
"94",0.42461229522488,0.322493047462199,0.221536710590406,0.603760796575773,0.405925818422998,0.280696961258955,0.293148490058845,0.173482184171674,0.0905653070132627
"95",0.205176517216677,0.43690496276038,0.223456304221851,0.384793356659599,0.61328872060309,0.272493356430682,0.170832629056031,0.298271938957342,0.0846555019567566
"96",0.215452072376816,0.530525110427358,0.313924353178608,0.3449501838893,0.571499028914561,0.427629445046745,0.1517071376839,0.26473099324607,0.178395496717316
"97",0.25702947810624,0.413609064128515,0.229317779563213,0.277164765952839,0.628894113734762,0.270540207154188,0.109025270538712,0.314985347711129,0.0690565208839666
"98",0.222621511737473,0.257068681559531,0.318880996830845,0.22056613926128,0.440432489330323,0.431922706075738,0.141763929447922,0.19568021284243,0.181183073113102
"99",0.446387802547989,0.320181962221202,0.307287380920582,0.381202645603821,0.538196786690853,0.411554058615721,0.172227041861872,0.275302989699881,0.169726317780198
"100",0.343289697473473,0.400772264793744,0.235438823313577,0.464371697282117,0.608751327536069,0.264710737649103,0.258609477025809,0.307021479262239,0.0672596324447102
"101",0.340285507442754,0.26895541778751,0.313039309958102,0.476327137054345,0.46977251827883,0.417978532910378,0.28064140151468,0.228934944424888,0.172476520622813
"102",0.614452429163732,0.000650818866533259,0.356402075869381,0.375382299556048,0.00625183457486784,0.514353867073977,0.124765876461682,-0.150892367917637,0.253748807211795
"103",0.592083732938527,0.465169131755015,0.28867939268541,0.34359331132914,0.496817529391884,0.424758032008091,0.11839241136704,0.286085940100462,0.179261153570106
"104",0.220864108558706,0.345253510020654,0.315756835761819,0.450577212550124,0.425365496057976,0.421729818197298,0.21766519827947,0.127698781155298,0.179519906289722
"105",0.262944683777156,0.435664819287546,0.214117068460052,0.403749423122962,0.578820249014362,0.29702435865522,0.173225849586777,0.283480519184761,0.0959794727089467
"106",-0.029055412172232,0.323622465396302,0.373941676302508,-0.0903205769128226,0.417535227301155,0.518481091523227,-0.225216459027116,0.214993246837365,0.251373101917396
"107",0.240847633837516,0.321319195982062,0.315545252156238,0.485677377132856,0.503769339188897,0.411887696998089,0.242499229433275,0.247532498315514,0.170082242714007
"108",0.383980860075413,0.220208380208616,0.316499673193075,0.406388917671366,0.400718222950329,0.424908067329646,0.181625710165902,0.257491731069077,0.175086864974762
"109",0.629545875093413,0.0525322439282568,0.338113345885372,0.414950071594572,0.00697691384619732,0.508365521150589,0.168617494468458,-0.162357314728568,0.250629945564521
"110",0.423622735885448,0.390754936987432,0.302593313061914,0.338238737828112,0.58497001450426,0.411831135788875,0.148356981976989,0.310386529593836,0.170025771125071
"111",-0.00095765231621817,0.299106265396913,0.371753671724842,-0.0235153652515536,0.461921261024412,0.504710502169764,-0.158149283245371,0.248699217320065,0.239485965113891
"112",0.250864005739412,0.5730270461285,0.305599088474561,0.38209282673688,0.393773786907957,0.426665696548146,0.226722958026316,0.150021029726068,0.178510240390269
"113",0.33872820935977,0.0808056158519775,0.426880395265185,0.495080105005369,0.169766842643699,0.544993403783492,0.307954967662922,-0.00158824559690472,0.260661212108599
"114",0.360582134132872,0.409897902462632,0.239526712669591,0.350777930258635,0.620004081746515,0.291631075253957,0.16754392455897,0.305655453905798,0.0933167040904526
"115",0.425528892412143,0.247548268031687,0.30528778405956,0.474911083652921,0.38795520223833,0.420268713285216,0.207770352404277,0.197371910552407,0.176855375080976
"116",-0.0869403487406375,0.19864565764275,0.386872690407796,-0.110432360743464,0.408758911121872,0.511409866766494,-0.24364613936431,0.217123718187696,0.246087048114286
"117",0.378237210395712,0.303473111508979,0.312618141451698,0.501165248130858,0.456011780313703,0.363499022598691,0.232737606872489,0.182276410524683,0.16779722514746
"118",0.47474392979399,0.27744084721674,0.31499583553934,0.342904927851208,0.323935168946977,0.460057409722798,0.12380549066019,0.140285929264908,0.196171366096032
"119",0.607873188075422,0.281291949610659,0.286744291657837,0.508079419350357,0.431296822490789,0.393957014546171,0.223514895855485,0.162677346761557,0.192895788289036
"120",0.202805456613681,0.596311873154253,0.294926668759045,0.463933451127761,0.501907243528375,0.41504427854492,0.215742080691134,0.228048927281763,0.174662884901401
"121",0.420263518257959,0.155079415579639,0.32722560178131,0.538253182950269,0.296273834268095,0.43059531064925,0.256911130824912,0.135656143679175,0.176488325206617
"122",0.346665051554579,0.377987156091132,0.305604308004133,0.443868969695164,0.452182386341741,0.419989287730766,0.248008299552297,0.237531435709238,0.172639570815145
"123",0.222720951264068,0.236696405528834,0.320505394447689,0.485128135836174,0.260671767265686,0.429272279409814,0.254490776113649,0.135142980549422,0.179105078246498
"124",0.0124788065156702,0.631651943180091,0.394099728157934,0.071267930132026,0.438611921353064,0.558805242234729,-0.0700548501572506,0.187618767892353,0.276924550131231
"125",0.538121090592445,0.357047699961691,0.291227891496043,0.39718808798672,0.403092174853905,0.426214323935177,0.175994056977886,0.199856277847551,0.179495009971351
"126",0.402890388091316,0.400003602344105,0.303578560642126,0.449988438687504,0.384357976924258,0.424754062918049,0.259472662895047,0.12284315508616,0.181230084571828
"127",0.282314615138648,0.448213754775829,0.297266427676857,0.474265119449582,0.576011050440033,0.399486275198336,0.260820369382897,0.289053017545169,0.15960152057883
"128",0.261991873560927,0.361111533769223,0.314510057200268,0.448139730071076,0.516734865240877,0.41659063891784,0.236070533438386,0.256244132250915,0.171496332857228
"129",0.408699876926345,0.326008808673725,0.239247621848558,0.617748358613553,0.473248521108151,0.27286054515649,0.305662854376243,0.276478726701334,0.0732528078220672
"130",0.0270526339873423,0.424742726765693,0.314393673126778,0.000305365073113091,0.614461063827087,0.402700095673436,-0.160602311985282,0.300451765113624,0.19674028304632
"131",-0.0136289412266589,0.273062692206814,0.372725039287279,-0.0291975305173437,0.443836628257533,0.503799964405172,-0.171358689401555,0.210402779398639,0.242109545231819
"132",0.296433283121422,-0.0112337954046671,0.368466743369201,0.460782227402059,-0.0731010153464813,0.507145728036079,0.284842958051475,-0.212894022805741,0.243654332360342
"133",0.386908094164172,0.151285540883047,0.337791649872596,0.604113337602494,0.282961854216036,0.437525252039293,0.3226909762926,0.11962760422024,0.181855790342021
"134",0.446285992232511,-0.0381099159952295,0.311421239480787,0.616115162125018,-0.048311869462117,0.411090453098533,0.300291097678899,-0.170325563002017,0.19193853031738
"135",0.13473678468128,0.417655294458057,0.343143351111555,0.280954476030598,0.493709180167332,0.449362205527314,0.139922072221046,0.254713731922448,0.182117254588838
"136",0.330079471071014,0.426292497089307,0.208120387318989,0.467160498803459,0.614860696043899,0.247215258713009,0.272016622781664,0.298311996971702,0.0657602537633554
"137",0.669720147469847,0.156650265711208,0.325660178632995,0.378774362958508,0.310797782395656,0.450663055556049,0.15018625493655,0.138743991931055,0.19101586893761
"138",0.562424389879503,0.327249642833442,0.258727410344517,0.472453215621692,0.509598615337158,0.299670970113386,0.189720802928345,0.24506874079882,0.0909230468461418
"139",0.313550791635992,0.157427941167106,0.342016868441063,0.502105027531132,0.278205187904321,0.447951873348339,0.259012580771877,0.119820541191495,0.18852275934832
"140",0.240135549718007,0.391153016380365,0.312337604358186,0.456067685523126,0.409678141352427,0.42157923382584,0.242942859359651,0.211094835600921,0.173554114164503
"141",0.407058843952033,0.0848977296099449,0.320073906588061,0.611096109836601,0.0560714748613665,0.403406870205381,0.303307456667354,-0.117746135907651,0.191657650696808
"142",0.170409934056957,0.441545587296088,0.334640822860984,0.0564123396154145,0.452574417504113,0.508204998050398,-0.120768792021807,0.204141739439289,0.249896667011823
"143",0.165084569386261,0.284762758229796,0.349830772489901,0.268516012148471,0.440607146807012,0.458717895026062,0.11897108606309,0.218849659207395,0.191359682313609
"144",0.252121574068524,0.321947303732222,0.325102103827515,0.300106304451357,0.501404307068403,0.443622531988492,0.119631694127705,0.245539741944457,0.187316921210953
"145",0.433218023925488,0.154753030505148,0.265008863934097,0.613622135819623,0.286442312797672,0.303546908440387,0.298040484804128,0.120837741033972,0.0956338372202909
"146",0.265571084776418,0.328058654328653,0.312711306995744,0.323333618052346,0.403273364345909,0.4262556353565,0.156181815747037,0.154386465990468,0.181556122531763
"147",0.187760599886457,0.338598260872166,0.318257130520899,0.454715096530701,0.569366539019097,0.415296905660298,0.200388322219019,0.355593417174859,0.171717143686296
"148",0.257002109580387,0.53057160727638,0.294587040913598,0.544297151539872,0.397577981431405,0.420857864623954,0.310425398411821,0.178373439332114,0.175337504894998
"149",0.291291788989245,0.0124842429030145,0.38177862903164,0.345728532298073,0.0291685586680633,0.518185930156044,0.218949125210547,-0.120526916270817,0.2458142420255
"150",0.355662781718387,0.531289484623209,0.287035052752612,0.504118482053331,0.39057918660496,0.421951666849124,0.291539824889849,0.1536800030411,0.176576330506802
"151",0.312059514721627,0.180034489268269,0.344961338482156,0.532751593326606,0.314136571862256,0.445455412241915,0.284389803270716,0.161257666413673,0.180232570650291
"152",0.358112626547504,0.341697401782314,0.307525229067804,0.515725586957887,0.499707756761488,0.413209728958362,0.28804547270737,0.252271300612275,0.169194790286701
"153",0.462579364234628,0.395337525872808,0.181279612938257,0.60846678424903,0.512900697544406,0.263625586696807,0.299945450599249,0.249525273404323,0.0754370015681423
"154",0.121882348816378,0.308349138601827,0.419061110081384,0.278996444054011,0.437546200136311,0.475303135417715,0.112648494147657,0.165781949645118,0.23962533865293
"155",0.396736667408133,0.33562793247844,0.246361008184951,0.600752505866348,0.448941714424657,0.287439916593444,0.306723979694657,0.215088485670988,0.0816879267239089
"156",0.102259311637798,0.380387321975662,0.363313607522842,0.137712576727818,0.509027382475785,0.493453531182251,-0.0629437860396744,0.238339049982796,0.241491016200754
"157",0.402996793937232,0.436707400297446,0.240291629498591,0.614355348372628,0.439497176048675,0.289697580214119,0.301410597864065,0.215493938495701,0.0936297265759793
"158",0.121661064382526,0.412082366616422,0.28548894802571,0.0370130508069828,0.608982217849655,0.386906110982447,-0.134297965376333,0.308270512921971,0.175091291238379
"159",0.466415135245322,0.394295266906184,0.293096873851441,0.517133811098337,0.615548560718901,0.400013777827328,0.239740860610741,0.309638721453674,0.164817676991367
"160",0.284083184426771,0.0605895845152593,0.418930152918814,0.41365319635079,0.081014055243097,0.566518805726688,0.188257322186727,-0.0649682398776967,0.281819814872194
"161",0.150427122604608,0.370431965850736,0.346996274736299,0.311243079729975,0.48569085802028,0.445676134438345,0.13908825780551,0.242351206955103,0.185556329110954
"162",0.365468847834104,0.367140204101899,0.304490186355083,0.390634986760993,0.572210082964256,0.409398618239552,0.175218993275566,0.286161034640068,0.169603686439773
"163",0.265908759759509,0.436181145942216,0.302357580768739,0.404332467625809,0.425768512515345,0.423681811442692,0.185091431466192,0.215561149509815,0.176502805391777
"164",0.145871354190188,0.51560280860277,0.309017418500014,0.32403179326682,0.40472860167331,0.428830907030731,0.184816016777121,0.153815113318932,0.181278841085374
"165",0.489676117584255,0.394653386243214,0.2319184896653,0.51368963860901,0.594702875075526,0.287020491628983,0.24406390707901,0.297803714767609,0.086503683479259
"166",0.143134286644329,-0.0672025455080123,0.422443100684711,0.287857545558262,-0.0926723446009324,0.551632982386334,0.127499165367234,-0.227954437358741,0.269365776333223
"167",0.420259505832955,0.577241342165299,0.282952737619693,0.55198126131251,0.483745006472905,0.408345762687746,0.266163728376857,0.225473767496876,0.169830316529824
"168",0.45761144820747,0.622101789489784,0.269086113576355,0.472616828411229,0.462696477911341,0.416482215086374,0.216802479204495,0.177138229639155,0.179082007151722
"169",0.245140606737488,0.392917465923572,0.310862766021084,0.370421378107205,0.391751371693915,0.42844631104131,0.237462195107388,0.155552918080624,0.178185722637711
"170",0.177073186603932,-0.0695191598900637,0.420152173875537,0.294503801510554,-0.0893739311531254,0.554550803379642,0.113245637408886,-0.234839367062998,0.276840153501851
"171",0.234272443519462,0.283777102478669,0.319989579370313,0.411658269721613,0.404355615108129,0.425233874560772,0.233888773795549,0.22906183362749,0.172718193659849
"172",0.43143353517036,0.0358683410630306,0.40702832567106,0.549709055446461,0.0825746304251489,0.543115937318747,0.261813087203479,-0.0597691628517332,0.265683462658033
"173",-0.0074143537821147,0.482018646597494,0.354037613831028,-0.0389253842487588,0.394096084176718,0.512421474122411,-0.184024567448782,0.189237280726867,0.247110827584232
"174",0.141171842869132,0.454431078382526,0.335137025041122,0.259046482300384,0.453853868946155,0.452086813948594,0.0990041036668017,0.186965104631536,0.194936060542319
"175",0.379918878201217,0.394055019010838,0.298608899255033,0.45493081735788,0.505297397097626,0.410963680251344,0.206062378809209,0.26707016581848,0.16751079047264
"176",0.182272160213449,0.50118577713471,0.323244287214825,0.327464218885234,0.402622410831837,0.44861235630093,0.157187131849636,0.210501524878499,0.182360405028428
"177",0.178206511723259,0.334392427064681,0.295072645753057,0.348009273291093,0.520662016045681,0.305410893445899,0.150765549988696,0.254315128596654,0.0881570319523014
"178",0.509486013413922,0.332330327948235,0.293913065460678,0.441982752553313,0.300493572024413,0.426269339513197,0.2093041950041,0.0792090679403263,0.181464282938541
"179",0.511821104081961,-0.0288216597181869,0.363071015811809,0.43707663088214,-0.020154564909236,0.517400213902492,0.195022558634687,-0.139067301624331,0.247404607612782
"180",0.32008027252241,0.359997508165861,0.307276463467666,0.374948766760436,0.628091490619524,0.406720176063671,0.176327581278031,0.322181762782033,0.16715424368038
"181",-0.0198397383188696,0.460059508057508,0.361554448323092,-0.00571620046620776,0.459214458231771,0.499228400896188,-0.164786992668711,0.214868474709263,0.240834072459119
